Title,FileName,FileFormat,BoundingBox,Thumbnail,Metadata,URL,URL2
,,,,,,http://ftp.agrc.utah.gov/DRG/100k/Collarless/q0711_DRG100K-c.zip
,,,,,,http://ftp.agrc.utah.gov/DRG/100k/Collarless/q0719_DRG100K-c.zip
