Title,FileName,FileFormat,BoundingBox,Thumbnail,Metadata,URL,URL2
,,,,,,http://ftp.agrc.utah.gov/Imagery/DRG_Vintage/62_5KQuads/Provo_1949.zip
,,,,,,http://ftp.agrc.utah.gov/Imagery/DRG_Vintage/62_5KQuads/Orem_1948.zip
