Title,FileName,FileFormat,BoundingBox,Thumbnail,Metadata,URL,URL2
,,SHP,,,,http://ftp.agrc.utah.gov/SLCo_2m_Contours/12TVK220960.zip
,,SHP,,,,http://ftp.agrc.utah.gov/SLCo_2m_Contours/12TVK220980.zip
,,SHP,,,,http://ftp.agrc.utah.gov/SLCo_2m_Contours/12TVK240960.zip
,,SHP,,,,http://ftp.agrc.utah.gov/SLCo_2m_Contours/12TVK240980.zip
